Date, Open, High, Low,Close, Volume
08/05/11,3.7,3.55,3.55,3.55,5446600
08/04/11,3.7,3.7,3.7,3.7,46406801
08/03/11,3.65,3.7,3.7,3.7,57379199
08/02/11,3.5,3.65,3.65,3.65,12043600
08/01/11,3.55,3.55,3.55,3.55,985500
07/29/11,3.6,3.55,3.55,3.55,1846100
07/28/11,3.65,3.6,3.6,3.6,1522200
07/27/11,3.65,3.65,3.65,3.65,2795100
07/26/11,3.65,3.65,3.65,3.65,7565000
07/25/11,3.65,3.65,3.65,3.65,10125400
07/22/11,3.55,3.65,3.65,3.65,22728199
07/21/11,3.55,3.55,3.55,3.55,30264000
07/20/11,3.55,3.55,3.55,3.55,952900
07/19/11,3.7,3.6,3.6,3.6,737200
07/18/11,3.7,3.7,3.7,3.7,17545600
07/15/11,3.7,3.7,3.7,3.7,40484699
07/14/11,3.55,3.5,3.5,3.5,6364800
07/13/11,3.75,3.55,3.55,3.55,980200
07/12/11,3.85,3.75,3.75,3.75,1695300
07/11/11,3.9,3.85,3.85,3.85,1429200
07/08/11,3.95,3.9,3.9,3.9,1274800
07/07/11,3.9,3.95,3.95,3.95,25780801
07/06/11,3.9,3.9,3.9,3.9,1016800
07/05/11,3.9,3.9,3.9,3.9,5200900
07/04/11,3.9,3.9,3.9,3.9,15362400
07/01/11,3.95,3.9,3.9,3.9,569100
06/30/11,3.95,3.95,3.95,3.95,8696400
06/29/11,3.95,3.95,3.95,3.95,16883900
06/28/11,3.9,3.95,3.95,3.95,6169500
06/27/11,3.95,3.9,3.9,3.9,1088500
06/24/11,3.95,3.95,3.95,3.95,1500000
06/23/11,3.9,3.95,3.95,3.95,1951500
06/22/11,3.95,3.9,3.9,3.9,1651200
06/21/11,3.95,3.95,3.95,3.95,5335100
06/20/11,3.95,3.95,3.95,3.95,6033700
06/17/11,3.95,3.95,3.95,3.95,5063500
06/16/11,3.95,3.95,3.95,3.95,5062300
06/15/11,3.95,3.95,3.95,3.95,14323800
06/14/11,3.9,3.95,3.95,3.95,36839199
06/13/11,3.95,3.9,3.9,3.9,6068800
06/10/11,3.95,3.95,3.95,3.95,4213600
06/09/11,3.9,3.95,3.95,3.95,10314600
06/08/11,3.9,3.9,3.9,3.9,4253200
06/07/11,3.85,3.9,3.9,3.9,2075900
06/06/11,3.9,3.85,3.85,3.85,1065100
06/03/11,3.95,3.9,3.9,3.9,12035700
06/02/11,3.85,3.95,3.95,3.95,4222800
05/31/11,3.9,3.85,3.85,3.85,2393000
05/30/11,3.85,3.85,3.85,3.85,3314500
05/27/11,3.85,3.85,3.85,3.85,10153100
05/26/11,3.9,3.85,3.85,3.85,3727800
05/25/11,3.9,3.9,3.9,3.9,10909500
05/24/11,3.9,3.9,3.9,3.9,24819301
05/23/11,3.85,3.9,3.9,3.9,2312800
05/20/11,3.9,3.85,3.85,3.85,1153600
05/19/11,3.9,3.9,3.9,3.9,1393500
05/18/11,3.95,3.9,3.9,3.9,502000
05/17/11,4,3.95,3.95,3.95,6992300
05/16/11,3.9,4,4,4,13706700
05/13/11,3.85,3.9,3.9,3.9,13163300
05/12/11,3.9,3.85,3.85,3.85,18293600
05/11/11,3.95,3.9,3.9,3.9,5886300
05/10/11,3.9,3.95,3.95,3.95,3757500
05/09/11,3.95,3.9,3.9,3.9,2572000
05/06/11,4,3.95,3.95,3.95,1626700
05/05/11,4,4,4,4,11620800
05/04/11,4,4,4,4,22026199
05/03/11,3.95,4,4,4,9130700
04/29/11,3.95,3.95,3.95,3.95,11925700
04/28/11,3.95,3.95,3.95,3.95,1550700
04/27/11,3.95,3.95,3.95,3.95,3020700
04/26/11,4,3.95,3.95,3.95,11144700
04/21/11,4.05,4,4,4,9603700
04/20/11,4.15,4.05,4.05,4.05,711600
04/19/11,4.1,4.15,4.15,4.15,25681301
04/18/11,4.2,4.1,4.1,4.1,3411700
04/15/11,4.15,4.2,4.2,4.2,11133400
04/14/11,4.1,4.15,4.15,4.15,8627300
04/13/11,4.05,4.1,4.1,4.1,18837900
04/12/11,4.2,4.05,4.05,4.05,28524301
04/11/11,4.15,4.2,4.2,4.2,26843699
04/08/11,4.15,4.15,4.15,4.15,19612699
04/07/11,4.05,4.15,4.15,4.15,21461100
04/06/11,4.1,4.05,4.05,4.05,1623500
04/05/11,4,4.1,4.1,4.1,34724398
04/04/11,3.85,4,4,4,23345100
04/01/11,3.8,3.85,3.85,3.85,18997801
03/31/11,3.85,3.8,3.8,3.8,3564700
03/30/11,3.9,3.85,3.85,3.85,21929699
03/29/11,4,3.9,3.9,3.9,19091900
03/28/11,3.95,4,4,4,8987600
03/25/11,3.95,3.95,3.95,3.95,38082398
03/24/11,3.95,3.95,3.95,3.95,3795600
03/23/11,3.9,3.95,3.95,3.95,1365700
03/22/11,3.95,3.9,3.9,3.9,1266300
03/21/11,4,3.95,3.95,3.95,2316000
03/18/11,4.1,4,4,4,11129000
03/17/11,4.15,4.1,4.1,4.1,6873100
03/16/11,4.1,4.15,4.15,4.15,8722200
03/15/11,3.95,4.1,4.1,4.1,19737600
03/14/11,3.8,3.95,3.95,3.95,19140400
03/11/11,3.75,3.8,3.8,3.8,6395100
03/10/11,3.8,3.75,3.75,3.75,9143000
03/09/11,3.8,3.8,3.8,3.8,1253900
03/08/11,3.85,3.85,3.85,3.85,4186200
03/07/11,3.9,3.85,3.85,3.85,6957700
03/04/11,3.9,3.9,3.9,3.9,19892801
03/03/11,3.8,3.9,3.9,3.9,11005600
03/02/11,3.7,3.8,3.8,3.8,16424301
03/01/11,4,3.7,3.7,3.7,894800
02/28/11,4.15,4,4,4,14928100
02/25/11,4.2,4.15,4.15,4.15,12451600
02/24/11,4.15,4.2,4.2,4.2,13258900
02/23/11,4.25,4.15,4.15,4.15,2388800
02/22/11,4.3,4.25,4.25,4.25,13070500
02/21/11,4.35,4.3,4.3,4.3,5363500
02/18/11,4.35,4.35,4.35,4.35,9397700
02/17/11,4.35,4.35,4.35,4.35,8608300
02/16/11,4.35,4.35,4.35,4.35,4860600
02/15/11,4.35,4.35,4.35,4.35,3593000
02/14/11,4.35,4.35,4.35,4.35,5489500
02/11/11,4.35,4.35,4.35,4.35,1402300
02/10/11,4.4,4.35,4.35,4.35,3087600
02/09/11,4.4,4.4,4.4,4.4,2996000
02/08/11,4.35,4.4,4.4,4.4,7684500
02/07/11,4.4,4.35,4.35,4.35,7210500
02/04/11,4.4,4.4,4.4,4.4,6281500
02/03/11,4.4,4.4,4.4,4.4,6627000
02/02/11,4.4,4.4,4.4,4.4,12807100
02/01/11,4.45,4.4,4.4,4.4,10329300
01/31/11,4.5,4.45,4.45,4.45,4920700
01/28/11,4.6,4.5,4.5,4.5,8146800
01/27/11,4.5,4.6,4.6,4.6,9759900
01/26/11,4.4,4.5,4.5,4.5,12570700
01/25/11,4.4,4.4,4.4,4.4,2999600
01/24/11,4.35,4.4,4.4,4.4,19769400
01/21/11,4.35,4.35,4.35,4.35,15191300
01/20/11,4.3,4.35,4.35,4.35,17671699
01/19/11,4.3,4.3,4.3,4.3,35996801
01/18/11,4.5,4.3,4.3,4.3,13352700
01/17/11,4.7,4.5,4.5,4.5,23567699
01/14/11,4.8,4.7,4.7,4.7,25881199
01/13/11,4.75,4.8,4.8,4.8,45926602
01/12/11,4.75,4.75,4.75,4.75,79312492
01/11/11,4.75,4.75,4.75,4.75,6868800
01/10/11,4.8,4.75,4.75,4.75,33459699
01/07/11,4.7,4.8,4.8,4.8,47076199
01/06/11,4.65,4.7,4.7,4.7,19345900
01/05/11,4.7,4.65,4.65,4.65,19488801
01/04/11,4.7,4.7,4.7,4.7,28444400
01/03/11,4.7,4.7,4.7,4.7,1210600
12/31/10,4.7,4.7,4.7,4.7,2755100
12/30/10,4.7,4.7,4.7,4.7,1712400
12/29/10,4.7,4.7,4.7,4.7,4323400
12/28/10,4.65,4.7,4.7,4.7,5250100
12/27/10,4.65,4.65,4.65,4.65,1620600
12/24/10,4.7,4.7,4.7,4.7,1563900
12/23/10,4.65,4.7,4.7,4.7,9041500
12/22/10,4.6,4.65,4.65,4.65,3227700
12/21/10,4.65,4.6,4.6,4.6,2402400
12/20/10,4.7,4.65,4.65,4.65,23416000
12/17/10,4.7,4.7,4.7,4.7,3660900
12/16/10,4.7,4.7,4.7,4.7,9615200
12/15/10,4.7,4.7,4.7,4.7,16277200
12/14/10,4.7,4.7,4.7,4.7,7094200
12/10/10,4.65,4.7,4.7,4.7,8116000
12/09/10,4.55,4.65,4.65,4.65,11168700
12/08/10,4.55,4.55,4.55,4.55,19206699
12/07/10,4.5,4.55,4.55,4.55,19499100
12/06/10,4.55,4.5,4.5,4.5,13033900
12/03/10,4.55,4.55,4.55,4.55,3006700
12/02/10,4.55,4.55,4.55,4.55,13455000
12/01/10,4.5,4.55,4.55,4.55,6325900
11/30/10,4.55,4.5,4.5,4.5,2660000
11/29/10,4.55,4.55,4.55,4.55,9102400
11/26/10,4.5,4.55,4.55,4.55,9926200
11/25/10,4.55,4.5,4.5,4.5,16793801
11/24/10,4.55,4.55,4.55,4.55,6121000
11/23/10,4.55,4.55,4.55,4.55,9180200
11/22/10,4.5,4.55,4.55,4.55,15621200
11/19/10,4.5,4.5,4.5,4.5,16634100
11/18/10,4.55,4.5,4.5,4.5,9862800
11/17/10,4.55,4.55,4.55,4.55,9423200
11/16/10,4.7,4.55,4.55,4.55,8796400
11/15/10,4.75,4.7,4.7,4.7,6740700
11/12/10,4.75,4.75,4.75,4.75,8730500
11/11/10,4.7,4.75,4.75,4.75,5518700
11/10/10,4.75,4.7,4.7,4.7,5031700
11/09/10,4.7,4.75,4.75,4.75,63059000
11/08/10,4.65,4.7,4.7,4.7,6249200
11/05/10,4.75,4.65,4.65,4.65,6812200
11/04/10,4.75,4.75,4.75,4.75,4971400
11/03/10,4.85,4.75,4.75,4.75,12382200
11/02/10,4.85,4.85,4.85,4.85,9276400
11/01/10,4.85,4.9,4.9,4.9,11696800
10/29/10,4.9,4.85,4.85,4.85,5077300
10/28/10,4.9,4.9,4.9,4.9,9201800
10/27/10,4.95,4.9,4.9,4.9,14231100
10/26/10,4.9,4.95,4.95,4.95,13918600
10/25/10,4.9,4.9,4.9,4.9,4067300
10/22/10,4.9,4.9,4.9,4.9,4314100
10/21/10,4.9,4.9,4.9,4.9,4778000
10/19/10,4.9,4.9,4.9,4.9,17559699
10/18/10,4.9,4.9,4.9,4.9,4011600
10/15/10,4.9,4.9,4.9,4.9,17848699
10/14/10,4.85,4.9,4.9,4.9,6398200
10/13/10,4.85,4.85,4.85,4.85,8426100
10/12/10,4.85,4.85,4.85,4.85,5841500
10/11/10,4.85,4.85,4.85,4.85,6073600
10/08/10,4.85,4.85,4.85,4.85,19305500
10/07/10,4.85,4.85,4.85,4.85,13611800
10/06/10,4.6,4.7,4.7,4.7,9507100
10/05/10,4.55,4.6,4.6,4.6,1936100
10/04/10,4.45,4.55,4.55,4.55,10070000
10/01/10,4.45,4.45,4.45,4.45,33792102
09/30/10,4.35,4.45,4.45,4.45,6613100
09/29/10,4.35,4.35,4.35,4.35,12797000
09/28/10,4.3,4.35,4.35,4.35,12412700
09/27/10,4.45,4.3,4.3,4.3,2915500
09/24/10,4.5,4.45,4.45,4.45,6900900
09/23/10,4.55,4.5,4.5,4.5,3699200
09/22/10,4.55,4.55,4.55,4.55,16093500
09/21/10,4.65,4.55,4.55,4.55,15296800
09/20/10,4.65,4.65,4.65,4.65,3667500
09/17/10,4.7,4.65,4.65,4.65,18051900
09/16/10,4.7,4.7,4.7,4.7,5163300
09/15/10,4.75,4.7,4.7,4.7,4381600
09/14/10,4.7,4.75,4.75,4.75,25782699
09/13/10,4.8,4.7,4.7,4.7,5165900
09/10/10,4.8,4.8,4.8,4.8,6500500
09/09/10,4.95,4.85,4.85,4.85,1914800
09/08/10,4.8,4.95,4.95,4.95,19439699
09/07/10,4.7,4.8,4.8,4.8,4789500
09/06/10,4.7,4.7,4.7,4.7,4198300
09/03/10,4.8,4.7,4.7,4.7,12591300
09/02/10,4.8,4.8,4.8,4.8,6686300
09/01/10,4.85,4.8,4.8,4.8,4482500
08/31/10,4.85,4.85,4.85,4.85,9893000
08/30/10,4.85,4.85,4.85,4.85,8886600
08/26/10,5.15,4.85,4.85,4.85,1875300
08/25/10,5.25,5.15,5.15,5.15,23955500
08/24/10,5.2,5.25,5.25,5.25,20727900
08/23/10,5.4,5.2,5.2,5.2,35179102
08/20/10,5.7,5.4,5.4,5.4,21685301
08/19/10,5.75,5.7,5.7,5.7,36310699
08/18/10,5.75,5.75,5.75,5.75,11324300
08/17/10,5.65,5.75,5.75,5.75,3748000
08/16/10,5.6,5.65,5.65,5.65,4100900
08/13/10,5.7,5.6,5.6,5.6,6959400
08/12/10,5.85,5.7,5.7,5.7,8569300
08/11/10,5.9,5.85,5.85,5.85,15459200
08/10/10,5.9,5.9,5.9,5.9,8793200
08/09/10,5.9,5.9,5.9,5.9,5714000
08/06/10,5.95,5.9,5.9,5.9,6395200
08/05/10,6,5.95,5.95,5.95,10089600
08/03/10,5.95,6,6,6,33087102
08/02/10,5.85,5.95,5.95,5.95,10986900
07/30/10,5.8,5.85,5.85,5.85,9094300
07/29/10,5.65,5.8,5.8,5.8,7271600
07/28/10,5.65,5.65,5.65,5.65,4335400
07/27/10,5.6,5.65,5.65,5.65,9978800
07/26/10,5.65,5.6,5.6,5.6,4345500
07/23/10,5.7,5.65,5.65,5.65,3004400
07/22/10,5.7,5.7,5.7,5.7,3954600
07/21/10,5.8,5.7,5.7,5.7,4307000
07/20/10,5.85,5.8,5.8,5.8,7366200
07/19/10,5.9,5.85,5.85,5.85,7195500
07/16/10,5.9,5.9,5.9,5.9,5305400
07/15/10,5.9,5.9,5.9,5.9,5891400
07/14/10,5.8,5.9,5.9,5.9,15378900
07/13/10,5.8,5.8,5.8,5.8,8706700
07/12/10,5.8,5.8,5.8,5.8,5861100
07/09/10,5.8,5.8,5.8,5.8,5213300
07/08/10,5.75,5.8,5.8,5.8,12145300
07/07/10,5.75,5.75,5.75,5.75,3931700
07/06/10,5.75,5.75,5.75,5.75,8741700
07/05/10,5.8,5.75,5.75,5.75,6556500
07/02/10,5.8,5.8,5.8,5.8,8525400
07/01/10,5.8,5.8,5.8,5.8,3972500
06/30/10,5.8,5.8,5.8,5.8,10238900
06/29/10,5.75,5.8,5.8,5.8,9973700
06/28/10,5.8,5.75,5.75,5.75,5875900
06/25/10,5.8,5.8,5.8,5.8,9269500
06/24/10,5.75,5.8,5.8,5.8,13677200
06/23/10,5.75,5.75,5.75,5.75,10901600
06/22/10,5.7,5.75,5.75,5.75,7989100
06/21/10,5.75,5.7,5.7,5.7,3538500
06/18/10,5.8,5.75,5.75,5.75,6569300
06/17/10,5.75,5.8,5.8,5.8,8088100
06/16/10,5.6,5.75,5.75,5.75,11860800
06/15/10,5.55,5.6,5.6,5.6,7988400
06/14/10,5.55,5.55,5.55,5.55,3735000
06/11/10,5.5,5.55,5.55,5.55,5214500
06/10/10,5.5,5.5,5.5,5.5,9288100
06/09/10,5.55,5.5,5.5,5.5,4291500
06/08/10,5.55,5.55,5.55,5.55,17997900
06/07/10,5.6,5.55,5.55,5.55,3669100
06/04/10,5.55,5.6,5.6,5.6,5847300
06/03/10,5.55,5.55,5.55,5.55,4525600
06/02/10,5.55,5.55,5.55,5.55,9675700
05/31/10,5.5,5.55,5.55,5.55,2068100
05/28/10,5.3,5.5,5.5,5.5,10858900
05/27/10,5.4,5.3,5.3,5.3,83670898
05/26/10,5.4,5.4,5.4,5.4,150964703
05/25/10,5.55,5.4,5.4,5.4,36565398
05/24/10,5.55,5.55,5.55,5.55,18545900
05/21/10,5.55,5.55,5.55,5.55,29757600
05/20/10,5.6,5.55,5.55,5.55,15530100
05/19/10,5.55,5.6,5.6,5.6,27303600
05/18/10,5.6,5.55,5.55,5.55,6953000
05/17/10,5.7,5.6,5.6,5.6,47206500
05/14/10,5.65,5.7,5.7,5.7,72928492
05/13/10,5.65,5.65,5.65,5.65,75204094
05/12/10,5.65,5.65,5.65,5.65,11655600
05/11/10,5.75,5.65,5.65,5.65,4998600
05/10/10,5.9,5.75,5.75,5.75,8515600
05/07/10,6,5.9,5.9,5.9,41050199
05/06/10,5.95,6,6,6,42927801
05/05/10,5.8,5.95,5.95,5.95,35654898
05/04/10,5.8,5.8,5.8,5.8,9472400
05/03/10,5.8,5.8,5.8,5.8,6674900
04/30/10,5.8,5.8,5.8,5.8,4285500
04/29/10,5.8,5.8,5.8,5.8,4454300
04/28/10,5.8,5.8,5.8,5.8,7231300
04/27/10,5.8,5.8,5.8,5.8,11586800
04/26/10,5.8,5.8,5.8,5.8,9338200
04/23/10,5.8,5.8,5.8,5.8,4531000
04/22/10,5.8,5.8,5.8,5.8,5606200
04/21/10,5.75,5.8,5.8,5.8,5878400
04/20/10,5.65,5.75,5.75,5.75,5971600
04/19/10,5.8,5.65,5.65,5.65,10258900
04/16/10,5.85,5.8,5.8,5.8,19698900
04/15/10,5.75,5.85,5.85,5.85,9700300
04/14/10,5.6,5.75,5.75,5.75,14060400
04/13/10,5.6,5.6,5.6,5.6,15660500
04/12/10,5.55,5.6,5.6,5.6,12289500
04/09/10,5.5,5.55,5.55,5.55,6405700
04/08/10,5.55,5.5,5.5,5.5,6085900
04/07/10,5.55,5.55,5.55,5.55,11342000
04/06/10,5.5,5.55,5.55,5.55,14056700
04/01/10,5.55,5.5,5.5,5.5,6981000
03/31/10,5.5,5.55,5.55,5.55,52668602
03/30/10,5.5,5.5,5.5,5.5,8291700
03/29/10,5.5,5.5,5.5,5.5,13937300
03/26/10,5.5,5.5,5.5,5.5,19140301
03/25/10,5.5,5.5,5.5,5.5,4383800
03/24/10,5.45,5.5,5.5,5.5,12525700
03/23/10,5.35,5.45,5.45,5.45,12062400
03/22/10,5.35,5.35,5.35,5.35,38248898
03/19/10,5.4,5.35,5.35,5.35,49191199
03/18/10,5.45,5.4,5.4,5.4,10971800
03/17/10,5.45,5.45,5.45,5.45,39122699
03/16/10,5.45,5.45,5.45,5.45,9597200
03/15/10,5.45,5.45,5.45,5.45,12459400
03/12/10,5.45,5.45,5.45,5.45,4499100
03/11/10,5.45,5.45,5.45,5.45,7645700
03/10/10,5.4,5.45,5.45,5.45,8590000
03/09/10,5.4,5.4,5.4,5.4,16307800
03/08/10,5.4,5.4,5.4,5.4,18276900
03/05/10,5.4,5.4,5.4,5.4,4816300
03/04/10,5.4,5.4,5.4,5.4,6371900
03/03/10,5.4,5.4,5.4,5.4,9291900
03/02/10,5.35,5.4,5.4,5.4,10131400
03/01/10,5.4,5.35,5.35,5.35,9327800
02/26/10,5.4,5.4,5.4,5.4,17827301
02/25/10,5.35,5.4,5.4,5.4,27200600
02/24/10,5.35,5.35,5.35,5.35,7657900
02/23/10,5.35,5.35,5.35,5.35,2278200
02/22/10,5.35,5.35,5.35,5.35,4669700
02/19/10,5.3,5.35,5.35,5.35,9550300
02/18/10,5.2,5.3,5.3,5.3,4673000
02/17/10,5.3,5.2,5.2,5.2,7966200
02/16/10,5.35,5.3,5.3,5.3,7149600
02/15/10,5.35,5.35,5.35,5.35,4802600
02/12/10,5.35,5.35,5.35,5.35,3129000
02/11/10,5.4,5.35,5.35,5.35,2590600
02/10/10,5.5,5.4,5.4,5.4,4983800
02/09/10,5.5,5.5,5.5,5.5,4621900
02/08/10,5.65,5.5,5.5,5.5,7270900
02/05/10,5.7,5.65,5.65,5.65,9438300
02/04/10,5.35,5.7,5.7,5.7,32318301
02/03/10,5,5.35,5.35,5.35,41541301
02/02/10,5.2,5,5,5,2873900
02/01/10,5.25,5.2,5.2,5.2,9305000
01/29/10,5.45,5.25,5.25,5.25,6447700
01/28/10,5.55,5.45,5.45,5.45,10749000
01/27/10,5.55,5.55,5.55,5.55,9237500
01/26/10,5.55,5.55,5.55,5.55,12217600
01/25/10,5.45,5.55,5.55,5.55,13145600
01/22/10,5.4,5.45,5.45,5.45,9563200
01/21/10,5.6,5.4,5.4,5.4,21946000
01/20/10,5.95,5.6,5.6,5.6,9270600
01/19/10,6,5.95,5.95,5.95,14774100
01/18/10,5.55,6,6,6,88012703
01/15/10,5.75,5.55,5.55,5.55,27798801
01/14/10,5.4,5.75,5.75,5.75,34234301
01/13/10,5.15,5.4,5.4,5.4,31640600
01/12/10,5.05,5.15,5.15,5.15,52153000
01/11/10,5,5.05,5.05,5.05,20471900
01/08/10,4.95,5,5,5,37595102
01/07/10,4.8,4.95,4.95,4.95,22382600
01/06/10,4.6,4.8,4.8,4.8,3856500
01/05/10,4.55,4.6,4.6,4.6,1965900
01/04/10,4.55,4.55,4.55,4.55,2802800
12/31/09,4.55,4.55,4.55,4.55,4402100
12/30/09,4.55,4.55,4.55,4.55,6142900
12/29/09,4.55,4.55,4.55,4.55,3741500
12/28/09,4.55,4.55,4.55,4.55,5515300
12/24/09,4.5,4.55,4.55,4.55,2269600
12/23/09,4.5,4.5,4.5,4.5,7296400
12/22/09,4.5,4.5,4.5,4.5,2632900
12/21/09,4.55,4.5,4.5,4.5,8031800
12/18/09,4.55,4.55,4.55,4.55,3109500
12/17/09,4.55,4.55,4.55,4.55,7410700
12/16/09,4.55,4.55,4.55,4.55,10775600
12/15/09,4.5,4.55,4.55,4.55,6755600
12/14/09,4.5,4.5,4.5,4.5,2426700
12/11/09,4.55,4.5,4.5,4.5,4654600
12/10/09,4.5,4.55,4.55,4.55,4508700
12/09/09,4.55,4.5,4.5,4.5,9602800
12/08/09,4.5,4.55,4.55,4.55,14901000
12/07/09,4.6,4.5,4.5,4.5,8389500
12/04/09,4.7,4.6,4.6,4.6,3965000
12/03/09,4.8,4.7,4.7,4.7,2629900
12/02/09,4.85,4.8,4.8,4.8,10295900
12/01/09,4.85,4.85,4.85,4.85,3534900
11/30/09,5,4.85,4.85,4.85,5872200
11/27/09,5.05,5,5,5,15516800
11/26/09,4.9,5.05,5.05,5.05,22029199
11/25/09,4.7,4.9,4.9,4.9,29144801
11/24/09,4.8,4.7,4.7,4.7,23293301
11/23/09,4.5,4.8,4.8,4.8,34550398
11/20/09,4.4,4.5,4.5,4.5,53016699
11/19/09,4.2,4.4,4.4,4.4,14950100
11/18/09,4.1,4.2,4.2,4.2,4098100
11/17/09,4.1,4.1,4.1,4.1,5674800
11/16/09,4.05,4.1,4.1,4.1,3142700
11/13/09,4.05,4.05,4.05,4.05,2185300
11/12/09,4,4.05,4.05,4.05,6164900
11/11/09,4,4,4,4,3653900
11/10/09,4,4,4,4,9707300
11/09/09,4,4,4,4,4450500
11/06/09,3.95,4,4,4,6171700
11/05/09,3.95,3.95,3.95,3.95,12830600
11/04/09,4,3.95,3.95,3.95,7190700
11/03/09,4,4,4,4,10711900
11/02/09,4,4,4,4,8176800
10/30/09,3.95,4,4,4,11381900
10/29/09,3.9,3.95,3.95,3.95,10117600
10/28/09,3.9,3.9,3.9,3.9,6556100
10/27/09,3.9,3.9,3.9,3.9,27261600
10/26/09,3.85,3.9,3.9,3.9,7546700
10/23/09,3.8,3.85,3.85,3.85,13840700
10/22/09,3.8,3.8,3.8,3.8,10721400
10/21/09,3.8,3.8,3.8,3.8,9545500
10/19/09,3.8,3.8,3.8,3.8,4434200
10/16/09,3.8,3.8,3.8,3.8,1792600
10/15/09,3.75,3.8,3.8,3.8,5441300
10/14/09,3.75,3.75,3.75,3.75,13241400
10/13/09,3.7,3.75,3.75,3.75,8780800
10/12/09,3.7,3.7,3.7,3.7,6172500
10/09/09,3.7,3.7,3.7,3.7,6670800
10/08/09,3.65,3.7,3.7,3.7,6559200
10/07/09,3.7,3.65,3.65,3.65,12413700
10/06/09,3.7,3.7,3.7,3.7,3534100
10/05/09,3.75,3.7,3.7,3.7,3541100
10/02/09,3.7,3.75,3.75,3.75,5258800
10/01/09,3.7,3.7,3.7,3.7,2632500
09/30/09,3.7,3.7,3.7,3.7,10485800
09/29/09,3.75,3.7,3.7,3.7,9964400
09/28/09,3.75,3.75,3.75,3.75,4353200
09/25/09,3.85,3.75,3.75,3.75,5656400
09/24/09,3.8,3.85,3.85,3.85,2486000
09/23/09,3.75,3.8,3.8,3.8,9355900
09/22/09,3.85,3.75,3.75,3.75,4042200
09/18/09,3.9,3.85,3.85,3.85,6145000
09/17/09,3.85,3.9,3.9,3.9,12978800
09/16/09,3.85,3.85,3.85,3.85,11609100
09/15/09,3.8,3.85,3.85,3.85,5582400
09/14/09,3.7,3.8,3.8,3.8,5342100
09/11/09,3.65,3.7,3.7,3.7,2445000
09/10/09,3.65,3.65,3.65,3.65,2921000
09/09/09,3.65,3.65,3.65,3.65,4554800
09/08/09,3.65,3.65,3.65,3.65,2338100
09/07/09,3.65,3.65,3.65,3.65,2127000
09/04/09,3.65,3.65,3.65,3.65,2891000
09/03/09,3.65,3.65,3.65,3.65,5158600
09/02/09,3.65,3.65,3.65,3.65,2106700
09/01/09,3.65,3.6,3.6,3.6,2911100
08/31/09,3.65,3.65,3.65,3.65,6037400
08/28/09,3.55,3.6,3.6,3.6,3512600
08/27/09,3.55,3.55,3.55,3.55,9483500
08/26/09,3.5,3.55,3.55,3.55,9777300
08/24/09,3.6,3.5,3.5,3.5,7632500
08/21/09,3.55,3.6,3.6,3.6,8359300
08/20/09,3.65,3.55,3.55,3.55,13667300
08/19/09,3.7,3.65,3.65,3.65,13700000
08/18/09,3.75,3.7,3.7,3.7,4764900
08/17/09,3.8,3.75,3.75,3.75,6580200
08/14/09,3.8,3.8,3.8,3.8,9390900
08/13/09,3.9,3.8,3.8,3.8,11818200
08/12/09,3.9,3.9,3.9,3.9,5032300
08/11/09,3.9,3.9,3.9,3.9,4620400
08/10/09,3.95,3.9,3.9,3.9,10609600
08/07/09,3.95,3.95,3.95,3.95,4278800
08/06/09,3.75,3.9,3.9,3.9,8677900
08/05/09,3.75,3.75,3.75,3.75,8536200
08/04/09,3.75,3.75,3.75,3.75,8730500
08/03/09,3.75,3.75,3.75,3.75,4729900
07/31/09,3.7,3.75,3.75,3.75,10153800
07/30/09,3.65,3.7,3.7,3.7,7749000
07/29/09,3.65,3.65,3.65,3.65,2994100
07/28/09,3.7,3.7,3.7,3.7,4493900
07/27/09,3.75,3.7,3.7,3.7,7215700
07/24/09,3.7,3.75,3.75,3.75,3547300
07/23/09,3.75,3.7,3.7,3.7,9531700
07/22/09,3.75,3.75,3.75,3.75,5360200
07/21/09,3.7,3.75,3.75,3.75,4117900
07/20/09,3.7,3.7,3.7,3.7,4597300
07/17/09,3.75,3.7,3.7,3.7,5920800
07/16/09,3.65,3.75,3.75,3.75,5736200
07/15/09,3.6,3.65,3.65,3.65,8539100
07/14/09,3.6,3.6,3.6,3.6,7340100
07/13/09,3.65,3.6,3.6,3.6,5437700
07/10/09,3.65,3.65,3.65,3.65,8033700
07/09/09,3.65,3.6,3.6,3.6,4324600
07/08/09,3.75,3.65,3.65,3.65,12159600
07/07/09,3.7,3.75,3.75,3.75,8803000
07/06/09,3.6,3.7,3.7,3.7,13289500
07/03/09,3.4,3.6,3.6,3.6,10414300
07/02/09,3.3,3.4,3.4,3.4,6769900
07/01/09,3.25,3.3,3.3,3.3,12639100
06/30/09,3.25,3.25,3.25,3.25,8698200
06/29/09,3.15,3.1,3.1,3.1,12993400
06/26/09,3.2,3.15,3.15,3.15,2488100
06/25/09,3.2,3.2,3.2,3.2,5482900
06/24/09,3.3,3.2,3.2,3.2,5620300
06/23/09,3.4,3.3,3.3,3.3,5241700
06/22/09,3.45,3.4,3.4,3.4,8173700
06/19/09,3.55,3.45,3.45,3.45,20677600
06/18/09,3.3,3.55,3.55,3.55,21594801
06/17/09,3.15,3.3,3.3,3.3,8859900
06/16/09,3.05,3.15,3.15,3.15,10668900
06/15/09,3,3.05,3.05,3.05,12258100
06/12/09,2.95,3,3,3,14362400
